query_idx,query_id,query_class,rank,neighbor_id,neighbor_class,cosine,same_class
4,TCGA-FR-A8YD-06,Metastasis,8,TCGA-EE-A29X-06,Metastasis,0.9995976090431213,True
4,TCGA-FR-A8YD-06,Metastasis,9,TCGA-BF-A1PV-01,Primary Tumor,0.9995555877685547,False
5,TCGA-FS-A1ZF-06,Metastasis,0,TCGA-EE-A29T-06,Metastasis,0.9997825026512146,True
5,TCGA-FS-A1ZF-06,Metastasis,1,TCGA-ER-A42K-06,Metastasis,0.9997566342353821,True
5,TCGA-FS-A1ZF-06,Metastasis,2,TCGA-ER-A3ET-06,Metastasis,0.9992605447769165,True
5,TCGA-FS-A1ZF-06,Metastasis,3,TCGA-D3-A2J7-06,Metastasis,0.9992091655731201,True
5,TCGA-FS-A1ZF-06,Metastasis,4,TCGA-EE-A3AD-06,Metastasis,0.9991889595985413,True
5,TCGA-FS-A1ZF-06,Metastasis,5,TCGA-FS-A1ZZ-06,Metastasis,0.9991514682769775,True
5,TCGA-FS-A1ZF-06,Metastasis,6,TCGA-D9-A3Z1-06,Metastasis,0.9991030097007751,True
5,TCGA-FS-A1ZF-06,Metastasis,7,TCGA-FR-A2OS-01,Primary Tumor,0.9990066289901733,False
5,TCGA-FS-A1ZF-06,Metastasis,8,TCGA-W3-AA1O-06,Metastasis,0.9988134503364563,True
5,TCGA-FS-A1ZF-06,Metastasis,9,TCGA-BF-A3DN-01,Primary Tumor,0.9987069368362427,False
6,TCGA-EB-A41A-01,Primary Tumor,0,TCGA-GN-A26D-06,Metastasis,0.9998971223831177,False
6,TCGA-EB-A41A-01,Primary Tumor,1,TCGA-ER-A193-06,Metastasis,0.9998696446418762,False
6,TCGA-EB-A41A-01,Primary Tumor,2,TCGA-EB-A5UM-01,Primary Tumor,0.9998669028282166,True
6,TCGA-EB-A41A-01,Primary Tumor,3,TCGA-EE-A2MF-06,Metastasis,0.9997941851615906,False
6,TCGA-EB-A41A-01,Primary Tumor,4,TCGA-GN-A4U4-06,Metastasis,0.9995095729827881,False
6,TCGA-EB-A41A-01,Primary Tumor,5,TCGA-EE-A2MQ-06,Metastasis,0.9994441270828247,False
6,TCGA-EB-A41A-01,Primary Tumor,6,TCGA-ER-A199-06,Metastasis,0.999439001083374,False
6,TCGA-EB-A41A-01,Primary Tumor,7,TCGA-FS-A1ZJ-06,Metastasis,0.9991395473480225,False
6,TCGA-EB-A41A-01,Primary Tumor,8,TCGA-EE-A2ML-06,Metastasis,0.9990872144699097,False
6,TCGA-EB-A41A-01,Primary Tumor,9,TCGA-D9-A148-06,Metastasis,0.9988643527030945,False
7,TCGA-D3-A3ML-06,Metastasis,0,TCGA-EB-A4OY-01,Primary Tumor,0.9999313354492188,False
7,TCGA-D3-A3ML-06,Metastasis,1,TCGA-FS-A1YY-06,Metastasis,0.9998984932899475,True
7,TCGA-D3-A3ML-06,Metastasis,2,TCGA-EB-A5SH-06,Metastasis,0.9998618960380554,True
7,TCGA-D3-A3ML-06,Metastasis,3,TCGA-FR-A7U8-06,Metastasis,0.9998188018798828,True
7,TCGA-D3-A3ML-06,Metastasis,4,TCGA-EE-A17X-06,Metastasis,0.9997637867927551,True
7,TCGA-D3-A3ML-06,Metastasis,5,TCGA-ER-A19T-06,Metastasis,0.999665379524231,True
7,TCGA-D3-A3ML-06,Metastasis,6,TCGA-DA-A1I0-06,Metastasis,0.9996544718742371,True
7,TCGA-D3-A3ML-06,Metastasis,7,TCGA-FS-A4F4-06,Metastasis,0.9995917677879333,True
7,TCGA-D3-A3ML-06,Metastasis,8,TCGA-ER-A2ND-06,Metastasis,0.9994933009147644,True
7,TCGA-D3-A3ML-06,Metastasis,9,TCGA-D3-A8GV-06,Metastasis,0.9994509816169739,True
8,TCGA-EE-A2MP-06,Metastasis,0,TCGA-GN-A265-06,Metastasis,0.9998795390129089,True
8,TCGA-EE-A2MP-06,Metastasis,1,TCGA-D3-A8GC-06,Metastasis,0.9997331500053406,True
8,TCGA-EE-A2MP-06,Metastasis,2,TCGA-EE-A20B-06,Metastasis,0.9996105432510376,True
8,TCGA-EE-A2MP-06,Metastasis,3,TCGA-EE-A3JB-06,Metastasis,0.9995639324188232,True
8,TCGA-EE-A2MP-06,Metastasis,4,TCGA-D3-A5GN-06,Metastasis,0.999321460723877,True
8,TCGA-EE-A2MP-06,Metastasis,5,TCGA-DA-A95X-06,Metastasis,0.9992978572845459,True
8,TCGA-EE-A2MP-06,Metastasis,6,TCGA-HR-A2OH-06,Metastasis,0.9992122650146484,True
8,TCGA-EE-A2MP-06,Metastasis,7,TCGA-EE-A2M8-06,Metastasis,0.9989877939224243,True
8,TCGA-EE-A2MP-06,Metastasis,8,TCGA-ER-A2NG-06,Metastasis,0.998771607875824,True
8,TCGA-EE-A2MP-06,Metastasis,9,TCGA-EE-A29H-06,Metastasis,0.9986457228660583,True
9,TCGA-DA-A1I4-06,Metastasis,0,TCGA-D9-A6EA-06,Metastasis,0.9999852776527405,True
9,TCGA-DA-A1I4-06,Metastasis,1,TCGA-FW-A3TU-06,Metastasis,0.9999343752861023,True
