query_idx,query_id,query_class,rank,neighbor_id,neighbor_class,cosine,same_class
18,TCGA-EE-A3AB-06,Metastasis,1,TCGA-EE-A184-06,Metastasis,0.9937050938606262,True
18,TCGA-EE-A3AB-06,Metastasis,2,TCGA-FS-A1ZQ-06,Metastasis,0.9883633255958557,True
18,TCGA-EE-A3AB-06,Metastasis,3,TCGA-EE-A2MJ-06,Metastasis,0.9851993918418884,True
18,TCGA-EE-A3AB-06,Metastasis,4,TCGA-D9-A1JW-06,Metastasis,0.9849889278411865,True
18,TCGA-EE-A3AB-06,Metastasis,5,TCGA-EE-A2MK-06,Metastasis,0.9845744967460632,True
18,TCGA-EE-A3AB-06,Metastasis,6,TCGA-D3-A2JF-06,Metastasis,0.9808393120765686,True
18,TCGA-EE-A3AB-06,Metastasis,7,TCGA-DA-A1I5-06,Metastasis,0.9803839325904846,True
18,TCGA-EE-A3AB-06,Metastasis,8,TCGA-ER-A19D-06,Metastasis,0.9772685170173645,True
18,TCGA-EE-A3AB-06,Metastasis,9,TCGA-EE-A2MT-06,Metastasis,0.9754034876823425,True
19,GTEX-11DXX-0008-SM-5Q5B8,Normal Tissue,0,GTEX-P44H-0008-SM-48TDW,Normal Tissue,0.9996776580810547,True
19,GTEX-11DXX-0008-SM-5Q5B8,Normal Tissue,1,GTEX-QVJO-0008-SM-447AU,Normal Tissue,0.9996429681777954,True
19,GTEX-11DXX-0008-SM-5Q5B8,Normal Tissue,2,GTEX-R55E-0008-SM-48FCG,Normal Tissue,0.9994491338729858,True
19,GTEX-11DXX-0008-SM-5Q5B8,Normal Tissue,3,GTEX-WEY5-0008-SM-4LMKC,Normal Tissue,0.9990888237953186,True
19,GTEX-11DXX-0008-SM-5Q5B8,Normal Tissue,4,GTEX-WH7G-0008-SM-4LVNM,Normal Tissue,0.9990428686141968,True
19,GTEX-11DXX-0008-SM-5Q5B8,Normal Tissue,5,GTEX-U8T8-0008-SM-4DXSP,Normal Tissue,0.9989069700241089,True
19,GTEX-11DXX-0008-SM-5Q5B8,Normal Tissue,6,GTEX-ZTTD-0008-SM-51MQV,Normal Tissue,0.998856246471405,True
19,GTEX-11DXX-0008-SM-5Q5B8,Normal Tissue,7,GTEX-U3ZG-0008-SM-47JWL,Normal Tissue,0.9988453984260559,True
19,GTEX-11DXX-0008-SM-5Q5B8,Normal Tissue,8,GTEX-11DXY-0008-SM-5QGR4,Normal Tissue,0.9987939596176147,True
19,GTEX-11DXX-0008-SM-5Q5B8,Normal Tissue,9,GTEX-X3Y1-0008-SM-4PR12,Normal Tissue,0.9987211227416992,True
20,GTEX-11O72-0626-SM-5PNYE,Normal Tissue,0,GTEX-12ZZX-0126-SM-5EGK9,Normal Tissue,0.9994354248046875,True
20,GTEX-11O72-0626-SM-5PNYE,Normal Tissue,1,GTEX-X4XX-0126-SM-3NMC2,Normal Tissue,0.9993895888328552,True
20,GTEX-11O72-0626-SM-5PNYE,Normal Tissue,2,GTEX-X4EP-0126-SM-3P5YV,Normal Tissue,0.9993764162063599,True
20,GTEX-11O72-0626-SM-5PNYE,Normal Tissue,3,GTEX-147F3-1726-SM-5SIAW,Normal Tissue,0.9993124604225159,True
20,GTEX-11O72-0626-SM-5PNYE,Normal Tissue,4,GTEX-145ME-1826-SM-5SI9G,Normal Tissue,0.9991171360015869,True
20,GTEX-11O72-0626-SM-5PNYE,Normal Tissue,5,GTEX-14C5O-0126-SM-5SI6N,Normal Tissue,0.9991050958633423,True
20,GTEX-11O72-0626-SM-5PNYE,Normal Tissue,6,GTEX-13OW5-0126-SM-5MR3A,Normal Tissue,0.9990867972373962,True
20,GTEX-11O72-0626-SM-5PNYE,Normal Tissue,7,GTEX-13FTW-0326-SM-5K7UW,Normal Tissue,0.9990460276603699,True
20,GTEX-11O72-0626-SM-5PNYE,Normal Tissue,8,GTEX-13FTY-0526-SM-5L3EV,Normal Tissue,0.998988687992096,True
